Mes,Nivel,Serie,CostoMensualUSD,CantidadMensual,NumeroMovimientos,NumeroItemsDistintos,NumeroProveedores,CostoPromedioMovimiento,CostoMedianoMovimiento,CostoMaximoMovimiento,MesNumerico,Trimestre,Anio,IndiceTemporal,Lag1,Lag2,Lag3,Lag12,MediaMovil3,MediaMovil6
2023-08,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,5790.490000000001,19.0,7.0,7.0,4.0,827.2128571428573,80.6,5207.48,8,3,2023,27,1485.0700000000002,1672.0,665.8199999999999,119.0,1274.2966666666666,1182.24
2023-09,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,164.85000000000002,5.0,4.0,4.0,1.0,41.212500000000006,1.675,160.0,9,3,2023,28,5790.490000000001,1485.0700000000002,1672.0,6178.269999999999,2982.5200000000004,2020.4466666666667
2023-10,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,2838.01,54.0,8.0,8.0,3.0,354.75125,54.5,2500.0,10,4,2023,29,164.85000000000002,5790.490000000001,1485.0700000000002,167.0,2480.1366666666668,1895.195
2024-04,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,9.6,10.0,1.0,1.0,1.0,9.6,9.6,9.6,4,2,2024,30,2838.01,164.85000000000002,5790.490000000001,1312.34,2931.116666666667,2102.7066666666665
2025-05,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,129.94,312.0,7.0,7.0,2.0,18.562857142857144,4.0,95.91,5,2,2025,31,9.6,2838.01,164.85000000000002,328.0,1004.1533333333333,1993.3366666666668
2025-06,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,16177.64,1103.0,59.0,56.0,15.0,274.1972881355932,54.55,6669.06,6,2,2025,32,129.94,9.6,2838.01,103.49,992.5166666666668,1736.3266666666668
2025-07,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,43.64,5.0,2.0,2.0,1.0,21.82,21.82,41.11,7,3,2025,33,16177.64,129.94,9.6,761.25,5439.06,4185.088333333333
2025-08,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,5.7,2.0,2.0,2.0,1.0,2.85,2.85,2.85,8,3,2025,34,43.64,16177.64,129.94,916.36,5450.406666666667,3227.28
2025-09,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,41.55,319.0,6.0,6.0,1.0,6.925,2.75,19.05,9,3,2025,35,5.7,43.64,16177.64,1592.94,5408.993333333333,3200.7549999999997
2025-10,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,164.76000000000002,52.0,15.0,15.0,1.0,10.984000000000002,7.83,25.0,10,4,2025,36,41.55,5.7,43.64,665.8199999999999,30.296666666666667,2734.6783333333333
2025-11,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,155.12,50.0,6.0,6.0,1.0,25.853333333333335,14.785,62.4,11,4,2025,37,164.76000000000002,41.55,5.7,1672.0,70.67,2760.5383333333334
2025-12,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,6.82,18.0,1.0,1.0,1.0,6.82,6.82,6.82,12,4,2025,38,155.12,164.76000000000002,41.55,1485.0700000000002,120.47666666666669,2764.735
2021-01,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,33800.0,6.0,3.0,3.0,1.0,11266.666666666666,12200.0,13800.0,1,1,2021,0,,,,,,
2021-03,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,3252.16,28.0,19.0,18.0,4.0,171.16631578947369,64.0,602.5,3,1,2021,1,33800.0,,,,,
2021-04,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,23308.1,413.2,26.0,26.0,2.0,896.4653846153846,170.47,5790.1,4,2,2021,2,3252.16,33800.0,,,,
2021-05,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,738.05,2.0,2.0,2.0,1.0,369.025,369.025,554.54,5,2,2021,3,23308.1,3252.16,33800.0,,20120.086666666666,
2021-06,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,5766.900000000001,32.0,6.0,6.0,3.0,961.1500000000001,308.46,2587.52,6,2,2021,4,738.05,23308.1,3252.16,,9099.436666666666,
2021-07,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,606.9,17.0,1.0,1.0,1.0,606.9,606.9,606.9,7,3,2021,5,5766.900000000001,738.05,23308.1,,9937.683333333332,
2021-08,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,3560.0,4.0,1.0,1.0,1.0,3560.0,3560.0,3560.0,8,3,2021,6,606.9,5766.900000000001,738.05,,2370.616666666667,11245.351666666667
2021-09,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,337.6,1.0,1.0,1.0,1.0,337.6,337.6,337.6,9,3,2021,7,3560.0,606.9,5766.900000000001,,3311.266666666667,6205.3516666666665
2021-10,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,4986.830000000001,10.0,4.0,4.0,2.0,1246.7075000000002,690.2,3179.55,10,4,2021,8,337.6,3560.0,606.9,,1501.5,5719.591666666666
2021-11,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,572.66,5.0,2.0,2.0,2.0,286.33,286.33,480.0,11,4,2021,9,4986.830000000001,337.6,3560.0,,2961.476666666667,2666.046666666667
2021-12,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,310.0,5.0,1.0,1.0,1.0,310.0,310.0,310.0,12,4,2021,10,572.66,4986.830000000001,337.6,,1965.696666666667,2638.481666666667
2022-02,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,3490.88,37.0,7.0,7.0,5.0,498.69714285714286,100.0,2683.8,2,1,2022,11,310.0,572.66,4986.830000000001,,1956.496666666667,1728.9983333333337
2022-03,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,1156.97,2.0,1.0,1.0,1.0,1156.97,1156.97,1156.97,3,1,2022,12,3490.88,310.0,572.66,33800.0,1457.8466666666666,2209.661666666667
2022-04,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,1365.0,2.0,2.0,2.0,2.0,682.5,682.5,1100.0,4,2,2022,13,1156.97,3490.88,310.0,3252.16,1652.6166666666668,1809.1566666666668
2022-06,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,42435.26000000001,132.0,36.0,34.0,2.0,1178.7572222222225,211.45,13800.0,6,2,2022,14,1365.0,1156.97,3490.88,23308.1,2004.2833333333335,1980.39
2022-07,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,1478.0,5.0,5.0,5.0,2.0,295.6,45.0,750.0,7,3,2022,15,42435.26000000001,1365.0,1156.97,738.05,14985.743333333337,8221.795000000002
2022-08,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,158.72,10.0,2.0,2.0,2.0,79.36,79.36,116.04,8,3,2022,16,1478.0,42435.26000000001,1365.0,5766.900000000001,15092.753333333336,8372.685000000001
2023-02,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,167.44000000000003,8.0,4.0,4.0,1.0,41.86000000000001,25.5,107.78,2,1,2023,17,158.72,1478.0,42435.26000000001,606.9,14690.660000000003,8347.471666666668
2023-03,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,3480.27,15.0,6.0,6.0,3.0,580.045,298.225,2242.14,3,1,2023,18,167.44000000000003,158.72,1478.0,3560.0,601.3866666666667,7793.565000000002
2023-04,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,2906.59,17.0,6.0,6.0,2.0,484.4316666666667,144.71,2178.07,4,2,2023,19,3480.27,167.44000000000003,158.72,337.6,1268.8100000000002,8180.781666666669
2023-06,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,1315.52,12.0,5.0,5.0,3.0,263.104,34.02,1209.84,6,2,2023,20,2906.59,3480.27,167.44000000000003,4986.830000000001,2184.766666666667,8437.713333333335
2023-07,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,86.02,1.0,1.0,1.0,1.0,86.02,86.02,86.02,7,3,2023,21,1315.52,2906.59,3480.27,572.66,2567.4599999999996,1584.4233333333334
2023-08,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,133.12,22.0,3.0,3.0,2.0,44.373333333333335,40.0,82.32,8,3,2023,22,86.02,1315.52,2906.59,310.0,1436.0433333333333,1352.4266666666667
2023-09,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,10048.52,67.0,10.0,10.0,3.0,1004.8520000000001,387.34000000000003,4357.36,9,3,2023,23,133.12,86.02,1315.52,3490.88,511.5533333333333,1348.16
2025-04,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,1741.88,3.0,2.0,2.0,1.0,870.94,870.94,1125.45,4,2,2025,24,10048.52,133.12,86.02,1156.97,3422.5533333333333,2995.0066666666667
2025-05,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,26749.4,52.0,7.0,7.0,1.0,3821.342857142857,1026.0,15180.0,5,2,2025,25,1741.88,10048.52,133.12,1365.0,3974.5066666666667,2705.275
2025-06,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,10293.99,83.0,17.0,17.0,2.0,605.5288235294117,199.97,5388.09,6,2,2025,26,26749.4,1741.88,10048.52,42435.26000000001,12846.6,6679.076666666668
2025-07,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,209.79000000000002,2.0,2.0,2.0,1.0,104.89500000000001,104.89500000000001,165.74,7,3,2025,27,10293.99,26749.4,1741.88,1478.0,12928.423333333334,8175.488333333335
2025-08,NAVE_CATEGORIA,NAVE_009 | REPUESTOS MECANICOS,7899.650000000001,10.0,5.0,5.0,1.0,1579.93,1332.72,3739.25,8,3,2025,28,209.79000000000002,10293.99,26749.4,158.72,12417.72666666667,8196.116666666667
2021-01,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,5160.0,3.0,3.0,1.0,3.0,1720.0,1010.0,3800.0,1,1,2021,0,,,,,,
2021-02,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,553.21,3.0,3.0,2.0,3.0,184.40333333333334,223.21,250.0,2,1,2021,1,5160.0,,,,,
2021-03,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,43481.85,28.0,28.0,2.0,15.0,1552.9232142857143,1125.0,6209.0,3,1,2021,2,553.21,5160.0,,,,
2021-04,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,30837.0,23.0,23.0,1.0,15.0,1340.7391304347825,489.0,9222.5,4,2,2021,3,43481.85,553.21,5160.0,,16398.353333333333,
2021-05,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1952.97,4.0,4.0,3.0,4.0,488.2425,82.25,1750.0,5,2,2021,4,30837.0,43481.85,553.21,,24957.353333333333,
2021-06,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,3101.8,3.0,3.0,2.0,2.0,1033.9333333333334,660.0,1963.8,6,2,2021,5,1952.97,30837.0,43481.85,,25423.94,
2021-07,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1199.1,5.0,5.0,3.0,5.0,239.82,245.0,490.0,7,3,2021,6,3101.8,1952.97,30837.0,,11963.923333333334,14181.138333333334
2021-08,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,28983.7,15.0,15.0,3.0,6.0,1932.2466666666667,1200.0,8320.0,8,3,2021,7,1199.1,3101.8,1952.97,,2084.6233333333334,13520.988333333333
2021-09,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1585.0,2.0,2.0,1.0,2.0,792.5,792.5,1045.0,9,3,2021,8,28983.7,1199.1,3101.8,,11094.866666666667,18259.403333333332
2021-10,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,394.0,1.0,1.0,1.0,1.0,394.0,394.0,394.0,10,4,2021,9,1585.0,28983.7,1199.1,,10589.266666666668,11276.595000000001
2021-11,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,180.0,2.0,2.0,1.0,1.0,90.0,90.0,150.0,11,4,2021,10,394.0,1585.0,28983.7,,10320.9,6202.761666666666
2021-12,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1671.0,2.0,2.0,2.0,2.0,835.5,835.5,1111.0,12,4,2021,11,180.0,394.0,1585.0,,719.6666666666666,5907.266666666666
2022-01,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,300.0,1.0,1.0,1.0,1.0,300.0,300.0,300.0,1,1,2022,12,1671.0,180.0,394.0,5160.0,748.3333333333334,5668.8
2022-02,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1080.0,2.0,2.0,1.0,2.0,540.0,540.0,570.0,2,1,2022,13,300.0,1671.0,180.0,553.21,717.0,5518.95
2022-03,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1730.0,2.0,2.0,2.0,2.0,865.0,865.0,920.0,3,1,2022,14,1080.0,300.0,1671.0,43481.85,1017.0,868.3333333333334
2022-04,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,24.0,1.0,1.0,1.0,1.0,24.0,24.0,24.0,4,2,2022,15,1730.0,1080.0,300.0,30837.0,1036.6666666666667,892.5
2022-05,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1796.0,5.0,5.0,1.0,1.0,359.2,400.0,400.0,5,2,2022,16,24.0,1730.0,1080.0,1952.97,944.6666666666666,830.8333333333334
2022-06,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,39859.71,5.0,5.0,2.0,5.0,7971.942,209.0,39105.0,6,2,2022,17,1796.0,24.0,1730.0,3101.8,1183.3333333333333,1100.1666666666667
2022-07,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,305232.25,21.0,21.0,4.0,8.0,14534.869047619048,3097.0,57320.64,7,3,2022,18,39859.71,1796.0,24.0,1199.1,13893.236666666666,7464.951666666667
2022-08,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,14528.95,8.0,8.0,3.0,4.0,1816.11875,1588.44,3244.25,8,3,2022,19,305232.25,39859.71,1796.0,28983.7,115629.32,58286.99333333334
2022-09,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,2638.0,4.0,4.0,2.0,3.0,659.5,635.0,1200.0,9,3,2022,20,14528.95,305232.25,39859.71,1585.0,119873.63666666667,60528.48500000001
2022-10,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1085.8400000000001,3.0,3.0,1.0,3.0,361.9466666666667,400.0,605.84,10,4,2022,21,2638.0,14528.95,305232.25,394.0,107466.40000000001,60679.818333333336
2022-11,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1363.08,1.0,1.0,1.0,1.0,1363.08,1363.08,1363.08,11,4,2022,22,1085.8400000000001,2638.0,14528.95,180.0,6084.263333333333,60856.791666666664
2022-12,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,4037.0,5.0,5.0,2.0,4.0,807.4,875.0,1800.0,12,4,2022,23,1363.08,1085.8400000000001,2638.0,1671.0,1695.64,60784.638333333336
2023-01,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,670.96,1.0,1.0,1.0,1.0,670.96,670.96,670.96,1,1,2023,24,4037.0,1363.08,1085.8400000000001,300.0,2161.9733333333334,54814.18666666667
2023-02,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,900.0,1.0,1.0,1.0,1.0,900.0,900.0,900.0,2,1,2023,25,670.96,4037.0,1363.08,1080.0,2023.68,4053.971666666667
2023-03,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1880.0,3.0,3.0,1.0,3.0,626.6666666666666,592.0,800.0,3,1,2023,26,900.0,670.96,4037.0,1730.0,1869.32,1782.4800000000002
2023-04,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,6940.08,3.0,3.0,1.0,3.0,2313.36,2000.0,3300.0,4,2,2023,27,1880.0,900.0,670.96,24.0,1150.32,1656.1466666666668
2023-05,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1306.0,2.0,2.0,1.0,2.0,653.0,653.0,750.0,5,2,2023,28,6940.08,1880.0,900.0,1796.0,3240.0266666666666,2631.853333333333
2023-06,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,2550.0,3.0,3.0,1.0,2.0,850.0,850.0,1400.0,6,2,2023,29,1306.0,6940.08,1880.0,39859.71,3375.36,2622.34
2023-07,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,800.0,2.0,2.0,1.0,2.0,400.0,400.0,650.0,7,3,2023,30,2550.0,1306.0,6940.08,305232.25,3598.693333333333,2374.5066666666667
2023-08,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,5974.66,5.0,5.0,1.0,5.0,1194.932,1360.0,1711.66,8,3,2023,31,800.0,2550.0,1306.0,14528.95,1552.0,2396.013333333334
2023-09,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,16591.56,3.0,3.0,1.0,2.0,5530.52,900.0,15004.0,9,3,2023,32,5974.66,800.0,2550.0,2638.0,3108.22,3241.7900000000004
2023-10,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,6472.0,3.0,3.0,1.0,3.0,2157.3333333333335,2950.0,2970.0,10,4,2023,33,16591.56,5974.66,800.0,1085.8400000000001,7788.740000000001,5693.716666666667
2023-11,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,5295.0,3.0,3.0,1.0,3.0,1765.0,1800.0,2000.0,11,4,2023,34,6472.0,16591.56,5974.66,1363.08,9679.406666666668,5615.703333333334
2023-12,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,2535.0,4.0,4.0,1.0,2.0,633.75,110.0,2275.0,12,4,2023,35,5295.0,6472.0,16591.56,4037.0,9452.853333333334,6280.536666666667
2024-02,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1730.0,3.0,3.0,1.0,3.0,576.6666666666666,680.0,900.0,2,1,2024,36,2535.0,5295.0,6472.0,670.96,4767.333333333333,6278.036666666667
2024-03,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,9991.880000000001,5.0,5.0,1.0,4.0,1998.3760000000002,1500.0,3506.44,3,1,2024,37,1730.0,2535.0,5295.0,900.0,3186.6666666666665,6433.036666666667
2024-04,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,3363.0,6.0,6.0,1.0,4.0,560.5,390.0,1138.0,4,2,2024,38,9991.880000000001,1730.0,2535.0,1880.0,4752.293333333334,7102.573333333334
2024-05,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,2907.45,3.0,3.0,1.0,3.0,969.15,1157.45,1600.0,5,2,2024,39,3363.0,9991.880000000001,1730.0,6940.08,5028.293333333334,4897.8133333333335
2024-06,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1790.0,2.0,2.0,1.0,2.0,895.0,895.0,950.0,6,2,2024,40,2907.45,3363.0,9991.880000000001,1306.0,5420.776666666668,4303.721666666667
2024-07,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,6556.4,3.0,3.0,1.0,2.0,2185.4666666666667,2150.0,4340.4,7,3,2024,41,1790.0,2907.45,3363.0,2550.0,2686.8166666666666,3719.5550000000003
2024-08,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,220.0,1.0,1.0,1.0,1.0,220.0,220.0,220.0,8,3,2024,42,6556.4,1790.0,2907.45,800.0,3751.283333333333,4389.788333333333
2024-10,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1779.0,2.0,2.0,1.0,2.0,889.5,889.5,1210.0,10,4,2024,43,220.0,6556.4,1790.0,5974.66,2855.466666666666,4138.121666666667
2024-11,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,4642.5,6.0,6.0,1.0,5.0,773.75,810.0,1350.0,11,4,2024,44,1779.0,220.0,6556.4,16591.56,2851.7999999999997,2769.308333333333
2024-12,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,1086.25,2.0,2.0,1.0,2.0,543.125,543.125,950.0,12,4,2024,45,4642.5,1779.0,220.0,6472.0,2213.8333333333335,2982.558333333333
2025-01,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,300.0,1.0,1.0,1.0,1.0,300.0,300.0,300.0,1,1,2025,46,1086.25,4642.5,1779.0,5295.0,2502.5833333333335,2679.0249999999996
2025-02,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,7390.0,7.0,7.0,1.0,6.0,1055.7142857142858,650.0,3900.0,2,1,2025,47,300.0,1086.25,4642.5,2535.0,2009.5833333333333,2430.691666666666
2025-03,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,842.0,2.0,2.0,1.0,2.0,421.0,421.0,550.0,3,1,2025,48,7390.0,300.0,1086.25,1730.0,2925.4166666666665,2569.625
2025-05,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,10570.84,5.0,5.0,1.0,5.0,2114.168,2655.59,3739.25,5,2,2025,49,842.0,7390.0,300.0,9991.880000000001,2844.0,2673.2916666666665
2025-06,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,188704.98,251.0,89.0,14.0,40.0,2120.2806741573036,470.0,81863.95,6,2,2025,50,10570.84,842.0,7390.0,3363.0,6267.613333333334,4138.598333333333
2025-07,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,31171.030000000002,71.0,17.0,6.0,12.0,1833.5900000000001,420.0,13250.0,7,3,2025,51,188704.98,10570.84,842.0,2907.45,66705.94,34815.67833333334
2025-08,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,7337.1,4.0,4.0,1.0,3.0,1834.275,243.55,6750.0,8,3,2025,52,31171.030000000002,188704.98,10570.84,1790.0,76815.61666666667,39829.808333333334
2025-09,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,2353.0,5.0,5.0,1.0,3.0,470.6,400.0,1053.0,9,3,2025,53,7337.1,31171.030000000002,188704.98,6556.4,75737.70333333334,41002.65833333333
2025-10,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,2890.21,2.0,2.0,1.0,2.0,1445.105,1445.105,2741.28,10,4,2025,54,2353.0,7337.1,31171.030000000002,220.0,13620.376666666669,40163.15833333333
2025-11,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,229.88,1.0,1.0,1.0,1.0,229.88,229.88,229.88,11,4,2025,55,2890.21,2353.0,7337.1,1779.0,4193.436666666667,40504.526666666665
2025-12,NAVE_CATEGORIA,NAVE_009 | SERVICIOS DE MANTENIMIENTO,6330.0,8.0,7.0,3.0,3.0,904.2857142857143,800.0,1900.0,12,4,2025,56,229.88,2890.21,2353.0,4642.5,1824.3633333333335,38781.03333333333
2021-01,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,203.75,53.0,10.0,10.0,1.0,20.375,8.5,76.0,1,1,2021,0,,,,,,
2021-02,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,688.0,10.0,2.0,2.0,2.0,344.0,344.0,580.0,2,1,2021,1,203.75,,,,,
2021-04,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,147.15,2.0,2.0,2.0,1.0,73.575,73.575,144.65,4,2,2021,2,688.0,203.75,,,,
2021-05,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,398.0,4.0,4.0,3.0,1.0,99.5,99.5,99.5,5,2,2021,3,147.15,688.0,203.75,,346.3,
2021-06,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,685.0800000000002,72.0,17.0,17.0,3.0,40.29882352941178,6.0,272.85,6,2,2021,4,398.0,147.15,688.0,,411.05,
2021-07,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,3244.1500000000005,190.0,17.0,17.0,5.0,190.8323529411765,75.0,1180.8,7,3,2021,5,685.0800000000002,398.0,147.15,,410.07666666666665,
2021-11,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,137.75,41.0,8.0,8.0,1.0,17.21875,13.5,45.0,11,4,2021,6,3244.1500000000005,685.0800000000002,398.0,,1442.41,894.3550000000001
2021-12,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,68.4,15.0,4.0,4.0,1.0,17.1,9.5,46.4,12,4,2021,7,137.75,3244.1500000000005,685.0800000000002,,1355.66,883.3550000000001
2022-01,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,439.2,17.0,5.0,5.0,1.0,87.84,20.0,370.0,1,1,2022,8,68.4,137.75,3244.1500000000005,,1150.1000000000001,780.0883333333335
2022-03,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,542.6000000000001,185.0,30.0,30.0,1.0,18.08666666666667,8.0,120.0,3,1,2022,9,439.2,68.4,137.75,,215.11666666666667,828.7633333333334
2022-05,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,1157.2,41.0,2.0,2.0,2.0,578.6,578.6,1146.0,5,2,2022,10,542.6000000000001,439.2,68.4,,350.0666666666668,852.8633333333336
2022-06,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,542.11,40.0,6.0,6.0,3.0,90.35166666666667,86.095,178.94,6,2,2022,11,1157.2,542.6000000000001,439.2,,713.0,931.5500000000001
2022-07,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,78.8,25.0,4.0,4.0,2.0,19.7,15.0,36.8,7,3,2022,12,542.11,1157.2,542.6000000000001,203.75,747.3033333333333,481.21000000000004
2022-08,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,1422.26,118.0,4.0,4.0,3.0,355.565,196.0,858.26,8,3,2022,13,78.8,542.11,1157.2,688.0,592.7033333333333,471.385
2022-09,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,123.48,8.0,1.0,1.0,1.0,123.48,123.48,123.48,9,3,2022,14,1422.26,78.8,542.11,147.15,681.0566666666666,697.0283333333333
2022-10,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,276.0,4.0,1.0,1.0,1.0,276.0,276.0,276.0,10,4,2022,15,123.48,1422.26,78.8,398.0,541.5133333333333,644.4083333333334
2023-03,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,65994.77,772.0,77.0,77.0,3.0,857.0749350649351,99.22,24502.92,3,1,2023,16,276.0,123.48,1422.26,685.0800000000002,607.2466666666666,599.975
2023-05,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,65823.44000000002,758.0,69.0,69.0,1.0,953.9628985507248,113.0,24502.92,5,2,2023,17,65994.77,276.0,123.48,3244.1500000000005,22131.416666666668,11406.236666666666
2023-07,NAVE_CATEGORIA,NAVE_010 | FERRETERIA,80414.25,22.0,7.0,7.0,2.0,11487.75,5951.4,42993.3,7,3,2023,18,65823.44000000002,65994.77,276.0,137.75,44031.40333333334,22286.458333333332
