ItemAnonimo,MesesObservados,MesesConDemandaPositiva,ProporcionCeros,DemandaMediaPositiva,VarianzaDemandaPositiva,ADI,CV2,Clasificacion,Elegible,MotivoNoElegibilidad,CostoTotalUSD
ITEM_5031,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.61
ITEM_5032,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.6
ITEM_5033,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.55
ITEM_5034,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.55
ITEM_5035,1,1,0.9833,4.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.48
ITEM_5036,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.47
ITEM_5037,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.47
ITEM_5038,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.42
ITEM_5039,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.4
ITEM_5040,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.4
ITEM_5041,2,2,0.9667,11.0,2.0,30.0,0.0165,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",3.8
ITEM_5042,2,2,0.9667,3.5,0.5,6.0,0.0408,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",4.32
ITEM_5043,1,1,0.9833,10.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.4
ITEM_5044,1,1,0.9833,12.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.4
ITEM_5045,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.4
ITEM_5046,2,2,0.9667,1.0,0.0,18.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",3.17
ITEM_5047,1,1,0.9833,6.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.35
ITEM_5048,1,1,0.9833,8.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",4.29
ITEM_5049,2,2,0.9667,1.0,0.0,11.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",4.07
ITEM_5050,2,2,0.9667,62.0,2888.0,20.0,0.7513,Lumpy,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",3.21
ITEM_5051,2,2,0.9667,62.0,2888.0,20.0,0.7513,Lumpy,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",3.45
ITEM_5052,1,1,0.9833,20.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.21
ITEM_5053,1,1,0.9833,36.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.16
ITEM_5054,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.12
ITEM_5055,2,2,0.9667,43.0,98.0,15.0,0.053,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.83
ITEM_5056,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.0
ITEM_5057,3,3,0.95,74.6667,1925.3333,17.0,0.3453,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",4.7
ITEM_5058,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.0
ITEM_5059,1,1,0.9833,20.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.0
ITEM_5060,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.98
ITEM_5061,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.95
ITEM_5062,1,1,0.9833,36.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.9
ITEM_5063,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",3.78
ITEM_5064,1,1,0.9833,8.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.86
ITEM_5065,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.82
ITEM_5066,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.81
ITEM_5067,1,1,0.9833,100.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",3.4
ITEM_5068,1,1,0.9833,100.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",3.4
ITEM_5069,1,1,0.9833,3.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.8
ITEM_5070,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.8
ITEM_5071,1,1,0.9833,10.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.8
ITEM_5072,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.79
ITEM_5073,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.76
ITEM_5074,1,1,0.9833,40.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.76
ITEM_5075,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.73
ITEM_5076,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.7
ITEM_5077,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.7
ITEM_5078,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.55
ITEM_5079,1,1,0.9833,100.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.54
ITEM_5080,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.53
ITEM_5081,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.53
ITEM_5082,2,2,0.9667,62.5,2812.5,25.0,0.72,Lumpy,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",2.0
ITEM_5083,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.5
ITEM_5084,1,1,0.9833,24.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.44
ITEM_5085,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.4
ITEM_5086,1,1,0.9833,4.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.4
ITEM_5087,1,1,0.9833,36.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.39
ITEM_5088,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.38
ITEM_5089,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.21
ITEM_5090,1,1,0.9833,6.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.2
ITEM_5091,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.2
ITEM_5092,1,1,0.9833,10.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.2
ITEM_5093,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.14
ITEM_5094,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.12
ITEM_5095,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",1.06
ITEM_5096,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",0.94
ITEM_5097,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",0.94
ITEM_5098,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",0.9
ITEM_5099,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",0.84
ITEM_5100,1,1,0.9833,1.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",0.79
ITEM_5101,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",0.7
ITEM_5102,1,1,0.9833,3.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",0.66
ITEM_5103,1,1,0.9833,20.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",0.53
ITEM_5104,1,1,0.9833,20.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",0.51
ITEM_5106,1,1,0.9833,2.0,0.0,60.0,0.0,Intermitente,False,"Meses observados o demandas positivas insuficientes para conformar entrenamiento y prueba (umbral operativo: 15 meses observados, 4 demandas positivas).",0.4
